id,artist,album,song,playlist,media_type,genre,Bytes
190,"Bruce Dickinson","Chemical Wedding","Trupets Of Jericho",Music,"MPEG audio file",Metal,11820908
190,"Bruce Dickinson","Chemical Wedding","Trupets Of Jericho","90’s Music","MPEG audio file",Metal,11820908
191,"Bruce Dickinson","Chemical Wedding","Machine Men",Music,"MPEG audio file",Metal,11138147
191,"Bruce Dickinson","Chemical Wedding","Machine Men","90’s Music","MPEG audio file",Metal,11138147
192,"Bruce Dickinson","Chemical Wedding","The Alchemist",Music,"MPEG audio file",Metal,16545657
192,"Bruce Dickinson","Chemical Wedding","The Alchemist","90’s Music","MPEG audio file",Metal,16545657
193,"Bruce Dickinson","Chemical Wedding",Realword,Music,"MPEG audio file",Metal,7802095
193,"Bruce Dickinson","Chemical Wedding",Realword,"90’s Music","MPEG audio file",Metal,7802095
194,"Buddy Guy","The Best Of Buddy Guy - The Millenium Collection","First Time I Met The Blues",Music,"MPEG audio file",Blues,4604995
195,"Buddy Guy","The Best Of Buddy Guy - The Millenium Collection","Let Me Love You Baby",Music,"MPEG audio file",Blues,5716994
196,"Buddy Guy","The Best Of Buddy Guy - The Millenium Collection","Stone Crazy",Music,"MPEG audio file",Blues,14184984
197,"Buddy Guy","The Best Of Buddy Guy - The Millenium Collection","Pretty Baby",Music,"MPEG audio file",Blues,7848282
198,"Buddy Guy","The Best Of Buddy Guy - The Millenium Collection","When My Left Eye Jumps",Music,"MPEG audio file",Blues,7685363
199,"Buddy Guy","The Best Of Buddy Guy - The Millenium Collection","Leave My Girl Alone",Music,"MPEG audio file",Blues,6859518
200,"Buddy Guy","The Best Of Buddy Guy - The Millenium Collection","She Suits Me To A Tee",Music,"MPEG audio file",Blues,4456321
201,"Buddy Guy","The Best Of Buddy Guy - The Millenium Collection","Keep It To Myself (Aka Keep It To Yourself)",Music,"MPEG audio file",Blues,5487056
202,"Buddy Guy","The Best Of Buddy Guy - The Millenium Collection","My Time After Awhile",Music,"MPEG audio file",Blues,6022698
203,"Buddy Guy","The Best Of Buddy Guy - The Millenium Collection","Too Many Ways (Alternate)",Music,"MPEG audio file",Blues,4459946
204,"Buddy Guy","The Best Of Buddy Guy - The Millenium Collection","Talkin' 'Bout Women Obviously",Music,"MPEG audio file",Blues,19161377
205,"Caetano Veloso","Prenda Minha","Jorge Da Capadócia",Music,"MPEG audio file",Latin,5842196
205,"Caetano Veloso","Prenda Minha","Jorge Da Capadócia","90’s Music","MPEG audio file",Latin,5842196
206,"Caetano Veloso","Prenda Minha","Prenda Minha",Music,"MPEG audio file",Latin,3225364
206,"Caetano Veloso","Prenda Minha","Prenda Minha","90’s Music","MPEG audio file",Latin,3225364
207,"Caetano Veloso","Prenda Minha","Meditação",Music,"MPEG audio file",Latin,4865597
207,"Caetano Veloso","Prenda Minha","Meditação","90’s Music","MPEG audio file",Latin,4865597
208,"Caetano Veloso","Prenda Minha",Terra,Music,"MPEG audio file",Latin,15889054
208,"Caetano Veloso","Prenda Minha",Terra,"90’s Music","MPEG audio file",Latin,15889054
209,"Caetano Veloso","Prenda Minha","Eclipse Oculto",Music,"MPEG audio file",Latin,7382703
209,"Caetano Veloso","Prenda Minha","Eclipse Oculto","90’s Music","MPEG audio file",Latin,7382703
210,"Caetano Veloso","Prenda Minha","Texto ""Verdade Tropical""",Music,"MPEG audio file",Latin,2752161
210,"Caetano Veloso","Prenda Minha","Texto ""Verdade Tropical""","90’s Music","MPEG audio file",Latin,2752161
211,"Caetano Veloso","Prenda Minha","Bem Devagar",Music,"MPEG audio file",Latin,4333651
211,"Caetano Veloso","Prenda Minha","Bem Devagar","90’s Music","MPEG audio file",Latin,4333651
212,"Caetano Veloso","Prenda Minha","Drão",Music,"MPEG audio file",Latin,5065932
212,"Caetano Veloso","Prenda Minha","Drão","90’s Music","MPEG audio file",Latin,5065932
213,"Caetano Veloso","Prenda Minha",Saudosismo,Music,"MPEG audio file",Latin,4726981
213,"Caetano Veloso","Prenda Minha",Saudosismo,"90’s Music","MPEG audio file",Latin,4726981
214,"Caetano Veloso","Prenda Minha",Carolina,Music,"MPEG audio file",Latin,5924159
214,"Caetano Veloso","Prenda Minha",Carolina,"90’s Music","MPEG audio file",Latin,5924159
215,"Caetano Veloso","Prenda Minha",Sozinho,Music,"MPEG audio file",Latin,6253200
215,"Caetano Veloso","Prenda Minha",Sozinho,"90’s Music","MPEG audio file",Latin,6253200
215,"Caetano Veloso","Prenda Minha",Sozinho,"Brazilian Music","MPEG audio file",Latin,6253200
216,"Caetano Veloso","Prenda Minha","Esse Cara",Music,"MPEG audio file",Latin,7217126
216,"Caetano Veloso","Prenda Minha","Esse Cara","90’s Music","MPEG audio file",Latin,7217126
217,"Caetano Veloso","Prenda Minha",Mel,Music,"MPEG audio file",Latin,9854062
217,"Caetano Veloso","Prenda Minha",Mel,"90’s Music","MPEG audio file",Latin,9854062
218,"Caetano Veloso","Prenda Minha","Linha Do Equador",Music,"MPEG audio file",Latin,10003747
218,"Caetano Veloso","Prenda Minha","Linha Do Equador","90’s Music","MPEG audio file",Latin,10003747
219,"Caetano Veloso","Prenda Minha",Odara,Music,"MPEG audio file",Latin,4704104
219,"Caetano Veloso","Prenda Minha",Odara,"90’s Music","MPEG audio file",Latin,4704104
219,"Caetano Veloso","Prenda Minha",Odara,"Brazilian Music","MPEG audio file",Latin,4704104
220,"Caetano Veloso","Prenda Minha","A Luz De Tieta",Music,"MPEG audio file",Latin,8507446
220,"Caetano Veloso","Prenda Minha","A Luz De Tieta","90’s Music","MPEG audio file",Latin,8507446
220,"Caetano Veloso","Prenda Minha","A Luz De Tieta","Brazilian Music","MPEG audio file",Latin,8507446
221,"Caetano Veloso","Prenda Minha","Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu",Music,"MPEG audio file",Latin,10364247
221,"Caetano Veloso","Prenda Minha","Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu","90’s Music","MPEG audio file",Latin,10364247
222,"Caetano Veloso","Prenda Minha","Vida Boa",Music,"MPEG audio file",Latin,9411272
222,"Caetano Veloso","Prenda Minha","Vida Boa","90’s Music","MPEG audio file",Latin,9411272
223,"Caetano Veloso","Sozinho Remix Ao Vivo","Sozinho (Hitmakers Classic Mix)",Music,"MPEG audio file",Latin,14462072
224,"Caetano Veloso","Sozinho Remix Ao Vivo","Sozinho (Hitmakers Classic Radio Edit)",Music,"MPEG audio file",Latin,6455134
225,"Caetano Veloso","Sozinho Remix Ao Vivo","Sozinho (Caêdrum 'n' Bass)",Music,"MPEG audio file",Latin,10975007
226,"Chico Buarque","Minha Historia",Carolina,Music,"MPEG audio file",Latin,5375395
227,"Chico Buarque","Minha Historia","Essa Moça Ta Diferente",Music,"MPEG audio file",Latin,5568574
228,"Chico Buarque","Minha Historia","Vai Passar",Music,"MPEG audio file",Latin,12359161
228,"Chico Buarque","Minha Historia","Vai Passar","Brazilian Music","MPEG audio file",Latin,12359161
229,"Chico Buarque","Minha Historia","Samba De Orly",Music,"MPEG audio file",Latin,5431854
230,"Chico Buarque","Minha Historia","Bye, Bye Brasil",Music,"MPEG audio file",Latin,9499590
230,"Chico Buarque","Minha Historia","Bye, Bye Brasil","Brazilian Music","MPEG audio file",Latin,9499590
231,"Chico Buarque","Minha Historia","Atras Da Porta",Music,"MPEG audio file",Latin,6132843
232,"Chico Buarque","Minha Historia",Tatuagem,Music,"MPEG audio file",Latin,5645703
233,"Chico Buarque","Minha Historia","O Que Será (À Flor Da Terra)",Music,"MPEG audio file",Latin,5574848
234,"Chico Buarque","Minha Historia","Morena De Angola",Music,"MPEG audio file",Latin,6373932
235,"Chico Buarque","Minha Historia","Apesar De Você",Music,"MPEG audio file",Latin,7886937
236,"Chico Buarque","Minha Historia","A Banda",Music,"MPEG audio file",Latin,4349539
236,"Chico Buarque","Minha Historia","A Banda","Brazilian Music","MPEG audio file",Latin,4349539
237,"Chico Buarque","Minha Historia","Minha Historia",Music,"MPEG audio file",Latin,6029673
238,"Chico Buarque","Minha Historia","Com Açúcar E Com Afeto",Music,"MPEG audio file",Latin,5846442
239,"Chico Buarque","Minha Historia","Brejo Da Cruz",Music,"MPEG audio file",Latin,7270749
240,"Chico Buarque","Minha Historia","Meu Caro Amigo",Music,"MPEG audio file",Latin,8778172
241,"Chico Buarque","Minha Historia","Geni E O Zepelim",Music,"MPEG audio file",Latin,10342226
242,"Chico Buarque","Minha Historia","Trocando Em Miúdos",Music,"MPEG audio file",Latin,5461468
243,"Chico Buarque","Minha Historia","Vai Trabalhar Vagabundo",Music,"MPEG audio file",Latin,4693941
244,"Chico Buarque","Minha Historia","Gota D'água",Music,"MPEG audio file",Latin,5074189
245,"Chico Buarque","Minha Historia","Construção / Deus Lhe Pague",Music,"MPEG audio file",Latin,12675305
246,"Chico Science & Nação Zumbi",Afrociberdelia,"Mateus Enter",Music,"MPEG audio file",Latin,1103013
246,"Chico Science & Nação Zumbi",Afrociberdelia,"Mateus Enter","90’s Music","MPEG audio file",Latin,1103013
247,"Chico Science & Nação Zumbi",Afrociberdelia,"O Cidadão Do Mundo",Music,"MPEG audio file",Latin,6724966
247,"Chico Science & Nação Zumbi",Afrociberdelia,"O Cidadão Do Mundo","90’s Music","MPEG audio file",Latin,6724966
248,"Chico Science & Nação Zumbi",Afrociberdelia,Etnia,Music,"MPEG audio file",Latin,5061413
248,"Chico Science & Nação Zumbi",Afrociberdelia,Etnia,"90’s Music","MPEG audio file",Latin,5061413
249,"Chico Science & Nação Zumbi",Afrociberdelia,"Quilombo Groove [Instrumental]",Music,"MPEG audio file",Latin,5042447
249,"Chico Science & Nação Zumbi",Afrociberdelia,"Quilombo Groove [Instrumental]","90’s Music","MPEG audio file",Latin,5042447
250,"Chico Science & Nação Zumbi",Afrociberdelia,"Macô",Music,"MPEG audio file",Latin,8253934
250,"Chico Science & Nação Zumbi",Afrociberdelia,"Macô","90’s Music","MPEG audio file",Latin,8253934
251,"Chico Science & Nação Zumbi",Afrociberdelia,"Um Passeio No Mundo Livre",Music,"MPEG audio file",Latin,7984291
251,"Chico Science & Nação Zumbi",Afrociberdelia,"Um Passeio No Mundo Livre","90’s Music","MPEG audio file",Latin,7984291
252,"Chico Science & Nação Zumbi",Afrociberdelia,"Samba Do Lado",Music,"MPEG audio file",Latin,7541688
252,"Chico Science & Nação Zumbi",Afrociberdelia,"Samba Do Lado","90’s Music","MPEG audio file",Latin,7541688
253,"Chico Science & Nação Zumbi",Afrociberdelia,"Maracatu Atômico",Music,"MPEG audio file",Latin,9670057
253,"Chico Science & Nação Zumbi",Afrociberdelia,"Maracatu Atômico","90’s Music","MPEG audio file",Latin,9670057
254,"Chico Science & Nação Zumbi",Afrociberdelia,"O Encontro De Isaac Asimov Com Santos Dumont No Céu",Music,"MPEG audio file",Latin,3240816
254,"Chico Science & Nação Zumbi",Afrociberdelia,"O Encontro De Isaac Asimov Com Santos Dumont No Céu","90’s Music","MPEG audio file",Latin,3240816
255,"Chico Science & Nação Zumbi",Afrociberdelia,"Corpo De Lama",Music,"MPEG audio file",Latin,7714954
255,"Chico Science & Nação Zumbi",Afrociberdelia,"Corpo De Lama","90’s Music","MPEG audio file",Latin,7714954
256,"Chico Science & Nação Zumbi",Afrociberdelia,Sobremesa,Music,"MPEG audio file",Latin,7960868
256,"Chico Science & Nação Zumbi",Afrociberdelia,Sobremesa,"90’s Music","MPEG audio file",Latin,7960868
257,"Chico Science & Nação Zumbi",Afrociberdelia,Manguetown,Music,"MPEG audio file",Latin,6475159
257,"Chico Science & Nação Zumbi",Afrociberdelia,Manguetown,"90’s Music","MPEG audio file",Latin,6475159
258,"Chico Science & Nação Zumbi",Afrociberdelia,"Um Satélite Na Cabeça",Music,"MPEG audio file",Latin,4272821
258,"Chico Science & Nação Zumbi",Afrociberdelia,"Um Satélite Na Cabeça","90’s Music","MPEG audio file",Latin,4272821
259,"Chico Science & Nação Zumbi",Afrociberdelia,"Baião Ambiental [Instrumental]",Music,"MPEG audio file",Latin,5198539
259,"Chico Science & Nação Zumbi",Afrociberdelia,"Baião Ambiental [Instrumental]","90’s Music","MPEG audio file",Latin,5198539
260,"Chico Science & Nação Zumbi",Afrociberdelia,"Sangue De Bairro",Music,"MPEG audio file",Latin,4415557
260,"Chico Science & Nação Zumbi",Afrociberdelia,"Sangue De Bairro","90’s Music","MPEG audio file",Latin,4415557
261,"Chico Science & Nação Zumbi",Afrociberdelia,"Enquanto O Mundo Explode",Music,"MPEG audio file",Latin,2968650
261,"Chico Science & Nação Zumbi",Afrociberdelia,"Enquanto O Mundo Explode","90’s Music","MPEG audio file",Latin,2968650
262,"Chico Science & Nação Zumbi",Afrociberdelia,"Interlude Zumbi",Music,"MPEG audio file",Latin,2408550
262,"Chico Science & Nação Zumbi",Afrociberdelia,"Interlude Zumbi","90’s Music","MPEG audio file",Latin,2408550
263,"Chico Science & Nação Zumbi",Afrociberdelia,"Criança De Domingo",Music,"MPEG audio file",Latin,6984813
263,"Chico Science & Nação Zumbi",Afrociberdelia,"Criança De Domingo","90’s Music","MPEG audio file",Latin,6984813
264,"Chico Science & Nação Zumbi",Afrociberdelia,"Amor De Muito",Music,"MPEG audio file",Latin,5881293
264,"Chico Science & Nação Zumbi",Afrociberdelia,"Amor De Muito","90’s Music","MPEG audio file",Latin,5881293
265,"Chico Science & Nação Zumbi",Afrociberdelia,"Samidarish [Instrumental]",Music,"MPEG audio file",Latin,8911641
265,"Chico Science & Nação Zumbi",Afrociberdelia,"Samidarish [Instrumental]","90’s Music","MPEG audio file",Latin,8911641
266,"Chico Science & Nação Zumbi",Afrociberdelia,"Maracatu Atômico [Atomic Version]",Music,"MPEG audio file",Latin,9019677
266,"Chico Science & Nação Zumbi",Afrociberdelia,"Maracatu Atômico [Atomic Version]","90’s Music","MPEG audio file",Latin,9019677
267,"Chico Science & Nação Zumbi",Afrociberdelia,"Maracatu Atômico [Ragga Mix]",Music,"MPEG audio file",Latin,6986421
267,"Chico Science & Nação Zumbi",Afrociberdelia,"Maracatu Atômico [Ragga Mix]","90’s Music","MPEG audio file",Latin,6986421
268,"Chico Science & Nação Zumbi",Afrociberdelia,"Maracatu Atômico [Trip Hop]",Music,"MPEG audio file",Latin,7380787
268,"Chico Science & Nação Zumbi",Afrociberdelia,"Maracatu Atômico [Trip Hop]","90’s Music","MPEG audio file",Latin,7380787
269,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Banditismo Por Uma Questa",Music,"MPEG audio file",Latin,10251097
269,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Banditismo Por Uma Questa","90’s Music","MPEG audio file",Latin,10251097
270,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Banditismo Por Uma Questa",Music,"MPEG audio file",Latin,8147224
270,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Banditismo Por Uma Questa","90’s Music","MPEG audio file",Latin,8147224
271,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Rios Pontes & Overdrives",Music,"MPEG audio file",Latin,9659152
271,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Rios Pontes & Overdrives","90’s Music","MPEG audio file",Latin,9659152
272,"Chico Science & Nação Zumbi","Da Lama Ao Caos",Cidade,Music,"MPEG audio file",Latin,7241817
272,"Chico Science & Nação Zumbi","Da Lama Ao Caos",Cidade,"90’s Music","MPEG audio file",Latin,7241817
273,"Chico Science & Nação Zumbi","Da Lama Ao Caos",Praiera,Music,"MPEG audio file",Latin,6172781
273,"Chico Science & Nação Zumbi","Da Lama Ao Caos",Praiera,"90’s Music","MPEG audio file",Latin,6172781
274,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Samba Makossa",Music,"MPEG audio file",Latin,9095410
274,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Samba Makossa","90’s Music","MPEG audio file",Latin,9095410
275,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Da Lama Ao Caos",Music,"MPEG audio file",Latin,8378065
275,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Da Lama Ao Caos","90’s Music","MPEG audio file",Latin,8378065
276,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Maracatu De Tiro Certeiro",Music,"MPEG audio file",Latin,2901397
276,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Maracatu De Tiro Certeiro","90’s Music","MPEG audio file",Latin,2901397
277,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Salustiano Song",Music,"MPEG audio file",Latin,7183969
277,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Salustiano Song","90’s Music","MPEG audio file",Latin,7183969
278,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Antene Se",Music,"MPEG audio file",Latin,8253618
278,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Antene Se","90’s Music","MPEG audio file",Latin,8253618
279,"Chico Science & Nação Zumbi","Da Lama Ao Caos",Risoflora,Music,"MPEG audio file",Latin,3536938
279,"Chico Science & Nação Zumbi","Da Lama Ao Caos",Risoflora,"90’s Music","MPEG audio file",Latin,3536938
280,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Lixo Do Mangue",Music,"MPEG audio file",Latin,6534200
280,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Lixo Do Mangue","90’s Music","MPEG audio file",Latin,6534200
281,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Computadores Fazem Arte",Music,"MPEG audio file",Latin,13702771
281,"Chico Science & Nação Zumbi","Da Lama Ao Caos","Computadores Fazem Arte","90’s Music","MPEG audio file",Latin,13702771
282,"Cidade Negra","Acústico MTV [Live]",Girassol,Music,"MPEG audio file",Reggae,8327676
283,"Cidade Negra","Acústico MTV [Live]","A Sombra Da Maldade",Music,"MPEG audio file",Reggae,7697230
284,"Cidade Negra","Acústico MTV [Live]","Johnny B. Goode",Music,"MPEG audio file",Reggae,8505985
285,"Cidade Negra","Acústico MTV [Live]","Soldado Da Paz",Music,"MPEG audio file",Reggae,6455080
286,"Cidade Negra","Acústico MTV [Live]",Firmamento,Music,"MPEG audio file",Reggae,7402658
287,"Cidade Negra","Acústico MTV [Live]",Extra,Music,"MPEG audio file",Reggae,10078050
288,"Cidade Negra","Acústico MTV [Live]","O Erê",Music,"MPEG audio file",Reggae,7866924
289,"Cidade Negra","Acústico MTV [Live]","Podes Crer",Music,"MPEG audio file",Reggae,7747747
290,"Cidade Negra","Acústico MTV [Live]","A Estrada",Music,"MPEG audio file",Reggae,8275673
291,"Cidade Negra","Acústico MTV [Live]",Berlim,Music,"MPEG audio file",Reggae,6920424
292,"Cidade Negra","Acústico MTV [Live]","Já Foi",Music,"MPEG audio file",Reggae,7388466
293,"Cidade Negra","Acústico MTV [Live]","Onde Você Mora?",Music,"MPEG audio file",Reggae,8502588
